goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ihrCapacityCode,ihrCapacityDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_latest_year,latest_year,ObjectId
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,IHR04,Response,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,84,64,65,71,94,94,,100,,100,2017,5402
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,IHR05,Preparedness,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,26,30,60,0,61,53,,70,,70,2017,5403
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR07,"Human resources
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,40,40,2018,5404
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR06,"Surveillance
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5405
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR05,"Laboratory
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5406
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR04,"Food safety
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,40,40,2018,5407
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR03,"Zoonotic events and the human–animal interface
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,20,20,2018,5408
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR02,"IHR Coordination and National IHR Focal Point Functions
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,30,30,2018,5409
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR01,Legislation and Financing,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,40,40,2018,5410
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR09,"Health Service Provision
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,33,33,2018,5411
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,30,30,2018,5412
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR13,"Radiation emergencies
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,20,20,2018,5413
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR12,"Chemical events
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,60,60,2018,5414
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR10,"Risk Communication
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,40,40,2018,5415
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,748,Eswatini,18,Southern Africa,Country,SWZ,1,31.50149288,-26.56471011,SPAR08,"National Health Emergency Framework
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,33,33,2018,5416
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR10, Zoonotic events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,84,100,100,100,100,100,100,100,,100,2017,5417
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR11,Food safety,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,93,100,100,87,87,87,93,93,,93,2017,5418
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR12,Chemical events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,78,100,100,85,85,85,92,92,,92,2017,5419
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR13,Radionuclear emergencies,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,92,92,92,92,92,,92,2017,5420
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR09,Points of entry,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,89,85,88,85,85,85,85,85,,85,2017,5421
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR01,"National legislation, policy and financing",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,100,100,100,100,100,,100,2017,5422
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR06,Risk communication,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,90,100,100,100,100,100,100,100,,100,2017,5423
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR07,Human resources,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,16,0,80,100,100,100,100,100,,100,2017,5424
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR08,Laboratory,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,92,100,100,96,96,96,96,96,,96,2017,5425
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR02,Coordination and National Focal Point communications,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,83,100,100,73,73,73,73,73,,73,2017,5426
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR03,Surveillance,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,87,95,95,95,95,95,95,95,,95,2017,5427
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR04,Response,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,83,78,100,94,94,94,94,94,,94,2017,5428
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,IHR05,Preparedness,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,80,90,100,83,83,83,83,83,,83,2017,5429
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR07,"Human resources
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5430
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR06,"Surveillance
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5431
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR05,"Laboratory
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5432
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR04,"Food safety
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5433
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR03,"Zoonotic events and the human–animal interface
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5434
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR02,"IHR Coordination and National IHR Focal Point Functions
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5435
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR01,Legislation and Financing,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5436
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR09,"Health Service Provision
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,93,93,2018,5437
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5438
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR13,"Radiation emergencies
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5439
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR12,"Chemical events
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5440
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR10,"Risk Communication
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5441
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,SPAR08,"National Health Emergency Framework
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5442
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR10, Zoonotic events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,76,100,100,100,100,100,100,100,,100,2017,5443
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR11,Food safety,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,92,93,100,100,100,100,100,,100,2017,5444
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR12,Chemical events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,92,100,100,100,100,100,100,100,,100,2017,5445
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR13,Radionuclear emergencies,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,80,83,100,100,100,100,100,100,,100,2017,5446
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR09,Points of entry,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,61,73,22,88,91,91,91,91,,91,2017,5447
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR01,"National legislation, policy and financing",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,100,100,100,100,100,,100,2017,5448
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR06,Risk communication,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,90,71,86,86,100,86,86,86,,86,2017,5449
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR07,Human resources,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,33,25,20,20,20,20,20,20,,20,2017,5450
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR08,Laboratory,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,80,80,100,100,100,,100,2017,5451
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,IHR02,Coordination and National Focal Point communications,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,66,100,100,100,100,100,100,100,,100,2017,5452
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,SPAR04,"Food safety
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,80,80,2018,5453
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,796,Turks and Caicos Islands,29,Caribbean,Country,TCA,0,-71.745121,21.80780585,IHR08,Laboratory,,,,,,,,,,,,,,,,,,,,,,,5454
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,IHR10, Zoonotic events,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,0,0,0,,78,,78,2017,5455
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,SPAR01,Legislation and Financing,PERCENT,Percentage,,,G,Global,[2018]: NA,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,,,2018,5456
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,IHR02,Coordination and National Focal Point communications,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,100,100,100,100,100,,100,2017,5457
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,SPAR09,"Health Service Provision
",PERCENT,Percentage,,,G,Global,[2018]: NA,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,,,2018,5458
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,784,United Arab Emirates,145,Western Asia,Country,ARE,1,53.98279159,23.43322219,IHR03,Surveillance,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,41,70,70,90,80,80,80,90,,90,2017,5459
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,SPAR03,"Zoonotic events and the human–animal interface
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,20,20,2018,5460
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,IHR03,Surveillance,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,100,100,100,100,100,,100,2017,5461
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,SPAR11,"Points of entry
",PERCENT,Percentage,,,G,Global,[2018]: NA,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,,,2018,5462
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,728,South Sudan,14,Eastern Africa,Country,SSD,1,30.32618773,7.290839152,IHR11,Food safety,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,0,0,0,,13,,13,2017,5463
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,796,Turks and Caicos Islands,29,Caribbean,Country,TCA,0,-71.745121,21.80780585,IHR02,Coordination and National Focal Point communications,,,,,,,,,,,,,,,,,,,,,,,5464
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,784,United Arab Emirates,145,Western Asia,Country,ARE,1,53.98279159,23.43322219,IHR04,Response,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,32,71,71,100,100,100,100,94,,94,2017,5465
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,SPAR02,"IHR Coordination and National IHR Focal Point Functions
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,70,70,2018,5466
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,IHR04,Response,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,100,100,100,100,100,,100,2017,5467
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,IHR05,Preparedness,PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,100,100,100,100,100,100,100,100,,100,2017,5468
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,SPAR07,"Human resources
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5469
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,SPAR06,"Surveillance
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5470
3,3.d,3.d.1,SH_IHR_CAPS,"International Health Regulations (IHR) capacity, by type of IHR capacity (%)",2019.Q2.G.01,702,Singapore,35,South-Eastern Asia,Country,SGP,1,103.8107883,1.361009155,SPAR05,"Laboratory
",PERCENT,Percentage,,,G,Global,,,"Global Health Observatory (GHO), World Health Organisation (WHO)",,NA: Data nature not available,,,,,,,,,100,100,2018,5471
